icao24,ground_icao,ground_iata,ground_city,prev_dep_icao,prev_arr_icao,next_dep_icao,next_arr_icao,prev_arr_time_unix,next_dep_time_unix,prev_arr_time_utc,next_dep_time_utc,turnaround_min
c05bcf,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756832964,1756838299,2025-09-02T17:09:24+00:00,2025-09-02T18:38:19+00:00,88
c05bcf,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756850988,1756919131,2025-09-02T22:09:48+00:00,2025-09-03T17:05:31+00:00,1135
c05bcf,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756998500,1757004035,2025-09-04T15:08:20+00:00,2025-09-04T16:40:35+00:00,92
c05bcf,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757156789,1757162373,2025-09-06T11:06:29+00:00,2025-09-06T12:39:33+00:00,93
c05bcf,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757179399,1757184456,2025-09-06T17:23:19+00:00,2025-09-06T18:47:36+00:00,84
c05bcf,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757198872,1757208029,2025-09-06T22:47:52+00:00,2025-09-07T01:20:29+00:00,152
c05bcf,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757225088,1757231033,2025-09-07T06:04:48+00:00,2025-09-07T07:43:53+00:00,99
c05bcf,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1757246098,1757422908,2025-09-07T11:54:58+00:00,2025-09-09T13:01:48+00:00,2946
c05bcf,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757426459,1757430875,2025-09-09T14:00:59+00:00,2025-09-09T15:14:35+00:00,73
c05bcf,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYVR,1757434192,1757439394,2025-09-09T16:09:52+00:00,2025-09-09T17:36:34+00:00,86
c05bcf,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757743780,1757749291,2025-09-13T06:09:40+00:00,2025-09-13T07:41:31+00:00,91
c05bcf,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757764258,1757769330,2025-09-13T11:50:58+00:00,2025-09-13T13:15:30+00:00,84
c05bcf,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757782872,1757788291,2025-09-13T17:01:12+00:00,2025-09-13T18:31:31+00:00,90
c05bcf,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757801017,1757808009,2025-09-13T22:03:37+00:00,2025-09-14T00:00:09+00:00,116
c05bcf,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757823756,1757832374,2025-09-14T04:22:36+00:00,2025-09-14T06:46:14+00:00,143
c05bcf,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757848858,1757855250,2025-09-14T11:20:58+00:00,2025-09-14T13:07:30+00:00,106
c05bcf,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757868928,1757874695,2025-09-14T16:55:28+00:00,2025-09-14T18:31:35+00:00,96
c05bcf,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757886894,1757894906,2025-09-14T21:54:54+00:00,2025-09-15T00:08:26+00:00,133
c05bcf,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757911304,1757918930,2025-09-15T04:41:44+00:00,2025-09-15T06:48:50+00:00,127
c05bcf,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757934802,1757940151,2025-09-15T11:13:22+00:00,2025-09-15T12:42:31+00:00,89
c07ee8,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756842474,1756860395,2025-09-02T19:47:54+00:00,2025-09-03T00:46:35+00:00,298
c07ee8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756864113,1756934654,2025-09-03T01:48:33+00:00,2025-09-03T21:24:14+00:00,1175
c07ee8,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYZ,1757014973,1757166252,2025-09-04T19:42:53+00:00,2025-09-06T13:44:12+00:00,2521
c07ee8,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757180632,1757213374,2025-09-06T17:43:52+00:00,2025-09-07T02:49:34+00:00,545
c07ee8,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYYZ,1757284829,1757292779,2025-09-07T22:40:29+00:00,2025-09-08T00:52:59+00:00,132
c07ee8,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYEG,1757305289,1757329598,2025-09-08T04:21:29+00:00,2025-09-08T11:06:38+00:00,405
c07ee8,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757435024,1757454386,2025-09-09T16:23:44+00:00,2025-09-09T21:46:26+00:00,322
c07ee8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757458758,1757467161,2025-09-09T22:59:18+00:00,2025-09-10T01:19:21+00:00,140
c07ee8,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757470944,1757510370,2025-09-10T02:22:24+00:00,2025-09-10T13:19:30+00:00,657
c07ee8,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757607051,1757620492,2025-09-11T16:10:51+00:00,2025-09-11T19:54:52+00:00,224
c07ee8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1757652543,1757683796,2025-09-12T04:49:03+00:00,2025-09-12T13:29:56+00:00,520
c07ee8,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757696426,1757703575,2025-09-12T17:00:26+00:00,2025-09-12T18:59:35+00:00,119
c07ee8,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757717760,1757724311,2025-09-12T22:56:00+00:00,2025-09-13T00:45:11+00:00,109
c040e8,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757779734,1757784630,2025-09-13T16:08:54+00:00,2025-09-13T17:30:30+00:00,81
c05d7b,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756755021,1757513130,2025-09-01T19:30:21+00:00,2025-09-10T14:05:30+00:00,12635
c04d13,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756755987,1757262326,2025-09-01T19:46:27+00:00,2025-09-07T16:25:26+00:00,8438
c07ee6,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757137345,1757162210,2025-09-06T05:42:25+00:00,2025-09-06T12:36:50+00:00,414
c07ee6,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757165789,1757204926,2025-09-06T13:36:29+00:00,2025-09-07T00:28:46+00:00,652
c07ee6,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757208729,1757219977,2025-09-07T01:32:09+00:00,2025-09-07T04:39:37+00:00,187
c07ee6,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1757223975,1757264227,2025-09-07T05:46:15+00:00,2025-09-07T16:57:07+00:00,670
c07ee6,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYC,1757268914,1757357752,2025-09-07T18:15:14+00:00,2025-09-08T18:55:52+00:00,1480
c07ee6,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757361762,1757366670,2025-09-08T20:02:42+00:00,2025-09-08T21:24:30+00:00,81
c07ee6,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757394594,1757423494,2025-09-09T05:09:54+00:00,2025-09-09T13:11:34+00:00,481
c07ee6,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757803360,1757829954,2025-09-13T22:42:40+00:00,2025-09-14T06:05:54+00:00,443
c07ee6,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757845764,1757867050,2025-09-14T10:29:24+00:00,2025-09-14T16:24:10+00:00,354
c035cc,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1756785899,1756797714,2025-09-02T04:04:59+00:00,2025-09-02T07:21:54+00:00,196
c035cc,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1756810468,1756821903,2025-09-02T10:54:28+00:00,2025-09-02T14:05:03+00:00,190
c035cc,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYVR,1756835816,1756845012,2025-09-02T17:56:56+00:00,2025-09-02T20:30:12+00:00,153
c035cc,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756877420,1756900644,2025-09-03T05:30:20+00:00,2025-09-03T11:57:24+00:00,387
c035cc,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1756904547,1756967102,2025-09-03T13:02:27+00:00,2025-09-04T06:25:02+00:00,1042
c035cc,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1756979063,1756997259,2025-09-04T09:44:23+00:00,2025-09-04T14:47:39+00:00,303
c035cc,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYVR,1757613498,1757876945,2025-09-11T17:58:18+00:00,2025-09-14T19:09:05+00:00,4390
c035cc,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757901264,1757914206,2025-09-15T01:54:24+00:00,2025-09-15T05:30:06+00:00,215
c05eac,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756878267,1756922372,2025-09-03T05:44:27+00:00,2025-09-03T17:59:32+00:00,735
c05eac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756939376,1756946403,2025-09-03T22:42:56+00:00,2025-09-04T00:40:03+00:00,117
c05eac,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756961089,1757000718,2025-09-04T04:44:49+00:00,2025-09-04T15:45:18+00:00,660
c05eac,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757348504,1757354395,2025-09-08T16:21:44+00:00,2025-09-08T17:59:55+00:00,98
c05eac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757370913,1757378368,2025-09-08T22:35:13+00:00,2025-09-09T00:39:28+00:00,124
c05eac,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757393906,1757421062,2025-09-09T04:58:26+00:00,2025-09-09T12:31:02+00:00,452
c05eac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757436959,1757443682,2025-09-09T16:55:59+00:00,2025-09-09T18:48:02+00:00,112
c05eac,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757458792,1757467161,2025-09-09T22:59:52+00:00,2025-09-10T01:19:21+00:00,139
c05eac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757483413,1757489420,2025-09-10T05:50:13+00:00,2025-09-10T07:30:20+00:00,100
c05eac,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757504908,1757510765,2025-09-10T11:48:28+00:00,2025-09-10T13:26:05+00:00,97
c05eac,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757524168,1757529444,2025-09-10T17:09:28+00:00,2025-09-10T18:37:24+00:00,87
c05eac,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757542701,1757549306,2025-09-10T22:18:21+00:00,2025-09-11T00:08:26+00:00,110
c05eac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757565520,1757573465,2025-09-11T04:38:40+00:00,2025-09-11T06:51:05+00:00,132
c05eac,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757589386,1757599573,2025-09-11T11:16:26+00:00,2025-09-11T14:06:13+00:00,169
c05eac,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757696744,1757702042,2025-09-12T17:05:44+00:00,2025-09-12T18:34:02+00:00,88
c05eac,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757714553,1757721792,2025-09-12T22:02:33+00:00,2025-09-13T00:03:12+00:00,120
c05eac,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757738098,1757746266,2025-09-13T04:34:58+00:00,2025-09-13T06:51:06+00:00,136
c05eac,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757761976,1757776563,2025-09-13T11:12:56+00:00,2025-09-13T15:16:03+00:00,243
c05eac,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757863240,1757868301,2025-09-14T15:20:40+00:00,2025-09-14T16:45:01+00:00,84
c060c6,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYUL,1756706688,1756736021,2025-09-01T06:04:48+00:00,2025-09-01T14:13:41+00:00,488
c060c6,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYYZ,1756750679,1756756005,2025-09-01T18:17:59+00:00,2025-09-01T19:46:45+00:00,88
c060c6,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756759129,1756899458,2025-09-01T20:38:49+00:00,2025-09-03T11:37:38+00:00,2338
c060c6,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1756903629,1756908692,2025-09-03T12:47:09+00:00,2025-09-03T14:11:32+00:00,84
c060c6,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1756911709,1757078386,2025-09-03T15:01:49+00:00,2025-09-05T13:19:46+00:00,2777
c060c6,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757092281,1757099015,2025-09-05T17:11:21+00:00,2025-09-05T19:03:35+00:00,112
c060c6,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1757111391,1757278323,2025-09-05T22:29:51+00:00,2025-09-07T20:52:03+00:00,2782
c060c6,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYEG,1757435995,1757769276,2025-09-09T16:39:55+00:00,2025-09-13T13:14:36+00:00,5554
c04463,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1756737372,1756782531,2025-09-01T14:36:12+00:00,2025-09-02T03:08:51+00:00,752
c04463,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1756798516,1756908539,2025-09-02T07:35:16+00:00,2025-09-03T14:08:59+00:00,1833
c05044,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756737138,1756791153,2025-09-01T14:32:18+00:00,2025-09-02T05:32:33+00:00,900
c05044,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756794746,1756816428,2025-09-02T06:32:26+00:00,2025-09-02T12:33:48+00:00,361
c05044,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1756820639,1756964662,2025-09-02T13:43:59+00:00,2025-09-04T05:44:22+00:00,2400
c05044,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756979483,1757344932,2025-09-04T09:51:23+00:00,2025-09-08T15:22:12+00:00,6090
c05044,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757361479,1757683620,2025-09-08T19:57:59+00:00,2025-09-12T13:27:00+00:00,5369
c05044,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1757699333,1757848680,2025-09-12T17:48:53+00:00,2025-09-14T11:18:00+00:00,2489
c05044,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757852489,1757857060,2025-09-14T12:21:29+00:00,2025-09-14T13:37:40+00:00,76
c05044,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757860013,1757866748,2025-09-14T14:26:53+00:00,2025-09-14T16:19:08+00:00,112
c050a0,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1756735258,1756924104,2025-09-01T14:00:58+00:00,2025-09-03T18:28:24+00:00,3147
c050a0,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYVR,1756926375,1757175014,2025-09-03T19:06:15+00:00,2025-09-06T16:10:14+00:00,4143
c050a0,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYVR,1757521396,1757605455,2025-09-10T16:23:16+00:00,2025-09-11T15:44:15+00:00,1400
c050a0,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757619718,1757953266,2025-09-11T19:41:58+00:00,2025-09-15T16:21:06+00:00,5559
c060c4,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1756745532,1756958437,2025-09-01T16:52:12+00:00,2025-09-04T04:00:37+00:00,3548
c060c4,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1756961769,1756984639,2025-09-04T04:56:09+00:00,2025-09-04T11:17:19+00:00,381
c060c4,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYZ,1757003182,1757008100,2025-09-04T16:26:22+00:00,2025-09-04T17:48:20+00:00,81
c060c4,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757022604,1757771130,2025-09-04T21:50:04+00:00,2025-09-13T13:45:30+00:00,12475
c060c4,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757785093,1757789945,2025-09-13T17:38:13+00:00,2025-09-13T18:59:05+00:00,80
c08497,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756707324,1756732840,2025-09-01T06:15:24+00:00,2025-09-01T13:20:40+00:00,425
c08497,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756745265,1756750831,2025-09-01T16:47:45+00:00,2025-09-01T18:20:31+00:00,92
c08497,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756766653,1756774492,2025-09-01T22:44:13+00:00,2025-09-02T00:54:52+00:00,130
c08497,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYEG,1756789589,1756815364,2025-09-02T05:06:29+00:00,2025-09-02T12:16:04+00:00,429
c08497,CYEG,YEG,Edmonton,CYYZ,CYEG,CYEG,CYYZ,1756829182,1756968216,2025-09-02T16:06:22+00:00,2025-09-04T06:43:36+00:00,2317
c08497,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYEG,1757020679,1757240439,2025-09-04T21:17:59+00:00,2025-09-07T10:20:39+00:00,3662
c08497,CYEG,YEG,Edmonton,CYYZ,CYEG,CYEG,CYYZ,1757255201,1757297086,2025-09-07T14:26:41+00:00,2025-09-08T02:04:46+00:00,698
c08497,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYEG,1757571235,1757586060,2025-09-11T06:13:55+00:00,2025-09-11T10:21:00+00:00,247
c08497,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYEG,1757861875,1757868665,2025-09-14T14:57:55+00:00,2025-09-14T16:51:05+00:00,113
c01ebb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1756745625,1756752698,2025-09-01T16:53:45+00:00,2025-09-01T18:51:38+00:00,117
c01ebb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756766863,1756772488,2025-09-01T22:47:43+00:00,2025-09-02T00:21:28+00:00,93
c01ebb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756785498,1756821465,2025-09-02T03:58:18+00:00,2025-09-02T13:57:45+00:00,599
c01ebb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756878389,1756883468,2025-09-03T05:46:29+00:00,2025-09-03T07:11:08+00:00,84
c01ebb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1756895969,1756925783,2025-09-03T10:39:29+00:00,2025-09-03T18:56:23+00:00,496
c01ebb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756940136,1756945137,2025-09-03T22:55:36+00:00,2025-09-04T00:18:57+00:00,83
c01ebb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756956959,1757009495,2025-09-04T03:35:59+00:00,2025-09-04T18:11:35+00:00,875
c01ebb,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757026155,1757030831,2025-09-04T22:49:15+00:00,2025-09-05T00:07:11+00:00,77
c01ebb,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYEG,1757045667,1757071640,2025-09-05T04:14:27+00:00,2025-09-05T11:27:20+00:00,432
c01ebb,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757224947,1757229754,2025-09-07T06:02:27+00:00,2025-09-07T07:22:34+00:00,80
c01ebb,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757245070,1757254713,2025-09-07T11:37:50+00:00,2025-09-07T14:18:33+00:00,160
c01ebb,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757730412,1757735078,2025-09-13T02:26:52+00:00,2025-09-13T03:44:38+00:00,77
c01ebb,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757738988,1757749122,2025-09-13T04:49:48+00:00,2025-09-13T07:38:42+00:00,168
c01ebb,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757764223,1757815170,2025-09-13T11:50:23+00:00,2025-09-14T01:59:30+00:00,849
c01ebb,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757827999,1757833290,2025-09-14T05:33:19+00:00,2025-09-14T07:01:30+00:00,88
c01ebb,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757846542,1757873173,2025-09-14T10:42:22+00:00,2025-09-14T18:06:13+00:00,443
c01ebb,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757888967,1757895053,2025-09-14T22:29:27+00:00,2025-09-15T00:10:53+00:00,101
c052d5,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756707622,1756730315,2025-09-01T06:20:22+00:00,2025-09-01T12:38:35+00:00,378
c052d5,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1756742991,1756748101,2025-09-01T16:09:51+00:00,2025-09-01T17:35:01+00:00,85
c052d5,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYEG,1757583567,1757587716,2025-09-11T09:39:27+00:00,2025-09-11T10:48:36+00:00,69
c013d1,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYC,1756912665,1756929544,2025-09-03T15:17:45+00:00,2025-09-03T19:59:04+00:00,281
c010ec,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756711400,1756728428,2025-09-01T07:23:20+00:00,2025-09-01T12:07:08+00:00,283
c010ec,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1756740834,1756748619,2025-09-01T15:33:54+00:00,2025-09-01T17:43:39+00:00,129
c010ec,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756765267,1756771940,2025-09-01T22:21:07+00:00,2025-09-02T00:12:20+00:00,111
c010ec,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756787576,1756817611,2025-09-02T04:32:56+00:00,2025-09-02T12:53:31+00:00,500
c010ec,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756880273,1756885393,2025-09-03T06:17:53+00:00,2025-09-03T07:43:13+00:00,85
c010ec,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1756900420,1756905510,2025-09-03T11:53:40+00:00,2025-09-03T13:18:30+00:00,84
c010ec,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756919625,1756924721,2025-09-03T17:13:45+00:00,2025-09-03T18:38:41+00:00,84
c010ec,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYVR,1757000153,1757005601,2025-09-04T15:35:53+00:00,2025-09-04T17:06:41+00:00,90
c010ec,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757087058,1757092691,2025-09-05T15:44:18+00:00,2025-09-05T17:18:11+00:00,93
c010ec,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYEG,1757108715,1757184044,2025-09-05T21:45:15+00:00,2025-09-06T18:40:44+00:00,1255
c010ec,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757392599,1757427532,2025-09-09T04:36:39+00:00,2025-09-09T14:18:52+00:00,582
c010ec,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757439776,1757444915,2025-09-09T17:42:56+00:00,2025-09-09T19:08:35+00:00,85
c010ec,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757458490,1757463044,2025-09-09T22:54:50+00:00,2025-09-10T00:10:44+00:00,75
c010ec,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757475802,1757502572,2025-09-10T03:43:22+00:00,2025-09-10T11:09:32+00:00,446
c010ec,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757516093,1757522387,2025-09-10T14:54:53+00:00,2025-09-10T16:39:47+00:00,104
c010ec,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757648335,1757672640,2025-09-12T03:38:55+00:00,2025-09-12T10:24:00+00:00,405
c010ec,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757689439,1757742612,2025-09-12T15:03:59+00:00,2025-09-13T05:50:12+00:00,886
c010ec,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757757682,1757767770,2025-09-13T10:01:22+00:00,2025-09-13T12:49:30+00:00,168
c010ec,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757784129,1757789293,2025-09-13T17:22:09+00:00,2025-09-13T18:48:13+00:00,86
c010ec,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1757804355,1757813808,2025-09-13T22:59:15+00:00,2025-09-14T01:36:48+00:00,157
c010ec,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757829564,1757835332,2025-09-14T05:59:24+00:00,2025-09-14T07:35:32+00:00,96
c02029,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756727313,1756865339,2025-09-01T11:48:33+00:00,2025-09-03T02:08:59+00:00,2300
c02029,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1756869186,1756874033,2025-09-03T03:13:06+00:00,2025-09-03T04:33:53+00:00,80
c02029,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1756885738,1756914883,2025-09-03T07:48:58+00:00,2025-09-03T15:54:43+00:00,485
c02029,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1757473396,1757479925,2025-09-10T03:03:16+00:00,2025-09-10T04:52:05+00:00,108
c02029,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757492006,1757519446,2025-09-10T08:13:26+00:00,2025-09-10T15:50:46+00:00,457
c02029,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYVR,1757532437,1757537641,2025-09-10T19:27:17+00:00,2025-09-10T20:54:01+00:00,86
c02029,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757541052,1757556536,2025-09-10T21:50:52+00:00,2025-09-11T02:08:56+00:00,258
